index,Product Title,Seller Name,Review,Rating
4732,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['1.0 out of 5 stars']
4733,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['1.0 out of 5 stars']
4734,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['1.0 out of 5 stars']
4735,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['1.0 out of 5 stars']
4736,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['1.0 out of 5 stars']
4737,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['1.0 out of 5 stars']
4738,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['1.0 out of 5 stars']
4739,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['1.0 out of 5 stars']
4740,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['1.0 out of 5 stars']
4741,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['1.0 out of 5 stars']
4742,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['5.0 out of 5 stars']
4743,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['5.0 out of 5 stars']
4744,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['5.0 out of 5 stars']
4745,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['5.0 out of 5 stars']
4746,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['5.0 out of 5 stars']
4747,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['5.0 out of 5 stars']
4748,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['5.0 out of 5 stars']
4749,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['5.0 out of 5 stars']
4750,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['5.0 out of 5 stars']
4751,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['5.0 out of 5 stars']
4752,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['5.0 out of 5 stars']
4753,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['5.0 out of 5 stars']
4754,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['5.0 out of 5 stars']
4755,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['5.0 out of 5 stars']
4756,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['5.0 out of 5 stars']
4757,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['5.0 out of 5 stars']
4758,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['5.0 out of 5 stars']
4759,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['5.0 out of 5 stars']
4760,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['5.0 out of 5 stars']
4761,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['5.0 out of 5 stars']
4762,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['5.0 out of 5 stars']
4763,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['5.0 out of 5 stars']
4764,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['5.0 out of 5 stars']
4765,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['5.0 out of 5 stars']
4766,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['5.0 out of 5 stars']
4767,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['5.0 out of 5 stars']
4768,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['5.0 out of 5 stars']
4769,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['5.0 out of 5 stars']
4770,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['5.0 out of 5 stars']
4771,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['5.0 out of 5 stars']
4772,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['5.0 out of 5 stars']
4773,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['5.0 out of 5 stars']
4774,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['5.0 out of 5 stars']
4775,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['5.0 out of 5 stars']
4776,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['5.0 out of 5 stars']
4777,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['5.0 out of 5 stars']
4778,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['5.0 out of 5 stars']
4779,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['5.0 out of 5 stars']
4780,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['5.0 out of 5 stars']
4781,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['5.0 out of 5 stars']
4782,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Fitted a number of grips with this and it works fine. There might be other cones out there with a slightly thinner fitting plate where the bat handle meets the cone so it does require a bit of force to get the grip over and on to the handle but considering there are plenty of below par bat grip cones out there, this is a solid purchase for a good price.', '']",['5.0 out of 5 stars']
4783,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, does the job, would recommend.', '']",['5.0 out of 5 stars']
4784,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product seemed flimsy and poorly made when I opened it. Broke on first use. Do not buy. Get a proper one from a legit company. These guys are scammers.', '']",['5.0 out of 5 stars']
4785,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Product arrived with chips and cracks, looked like it had been used heavily for a while prior to purchase. Very disappointed considering price', '']",['5.0 out of 5 stars']
4786,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', '', '', '', '', '                    The media could not be loaded.', '                ', '', '', '', '\xa0Its not same..', '']",['5.0 out of 5 stars']
4787,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'Great product, got the grip on in a minute literally after watching a quick YouTube tutorial.', '']",['5.0 out of 5 stars']
4788,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""I usually replace the grips on my cricket bats during the closed season before winter nets start. With that in mind, I ordered this as a replacement for my old cone which has mysteriously disappeared as often happens in club changing rooms when three sheets to the wind after a game, and can't be bothered to take my gear home as I've no doubt been roped into a Sunday game the following day.The cone itself is well made and beats using a broom handle. It's as effective as my old cone and gets the job done without fuss.I'll no doubt have two again once the new season starts and I see my old one sticking out from the culprit's(Dave) bag!It's a decent cone at a decent price, so I'm happy to recommend it.Hope you found my review helpful.All the best for the coming season!"", '']",['5.0 out of 5 stars']
4789,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""Delivered in a plastic bag .This Wooden Cricket bat grip is exactly what you would expect . It's a single piece of hardwood that has been turned into shape , it has a metal base which makes it easier to attach to the bat before wrapping it in rubber .Most cricket bats are made with willow , I'm uncertain exactly which wood has been used for this grip , but it is heavy .At £8.99 it's competitively priced  you probably couldn't buy the same in a sports store for this price"", '']",['5.0 out of 5 stars']
4790,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', ""This grip cone works great, definitely makes things a lot easier. I've used loads over the years and they always seem to go missing once they've been lent to people so I think this one will stay at home!Not sure what it's made of but it's pretty heavy, and has a light varnish so the grips roll down with ease.Cheaper than what I've found in sports stores in person or online so definitely worth picking one up if you're in the market for one."", '']",['5.0 out of 5 stars']
4791,['SPORTAXIS - Wooden Cricket Grip Cone Natural Varnish- Standard Size (Pack of 1)'],['Read more'],"['', 'I need to change my existing bat grip which I normally do at the start of the season so needed a new cone as my other one was cracked.The metal base is universal in size and will fit any cricket bat. I found it to be strong enough to embrace the pressure of any tight grip.Over all done the job and can be easily stored in my kit bag.', '']",['5.0 out of 5 stars']
4792,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['3.0 out of 5 stars']
4793,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['3.0 out of 5 stars']
4794,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['3.0 out of 5 stars']
4795,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['3.0 out of 5 stars']
4796,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Brilliant starter ticket set for kids who got the bug watching this years word cup, easy to assemble, lightweight and good quality. Colour faded fairly quickly so best to keep it stored out of direct sunlight.', '']",['3.0 out of 5 stars']
4797,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Ideal for young kids to play with', '']",['3.0 out of 5 stars']
4798,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Worth value of money received', '']",['3.0 out of 5 stars']
4799,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Very impressed with the set, my only criticism would be the lack of bails. It is much better quality than some of the cheap plastic cricket sets. I would recommend this to anyone purchasing for kids aged 7-13.', '']",['3.0 out of 5 stars']
4800,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Had lots of fun with this, very sturdy', '']",['3.0 out of 5 stars']
4801,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Not worth this money, very cheap plastic and stickers all peeled off on the first day. I'm sure GM haven't put their name to this."", '']",['3.0 out of 5 stars']
4802,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['4.0 out of 5 stars']
4803,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['4.0 out of 5 stars']
4804,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['4.0 out of 5 stars']
4805,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['4.0 out of 5 stars']
4806,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Brilliant starter ticket set for kids who got the bug watching this years word cup, easy to assemble, lightweight and good quality. Colour faded fairly quickly so best to keep it stored out of direct sunlight.', '']",['4.0 out of 5 stars']
4807,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Ideal for young kids to play with', '']",['4.0 out of 5 stars']
4808,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Worth value of money received', '']",['4.0 out of 5 stars']
4809,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Very impressed with the set, my only criticism would be the lack of bails. It is much better quality than some of the cheap plastic cricket sets. I would recommend this to anyone purchasing for kids aged 7-13.', '']",['4.0 out of 5 stars']
4810,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Had lots of fun with this, very sturdy', '']",['4.0 out of 5 stars']
4811,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Not worth this money, very cheap plastic and stickers all peeled off on the first day. I'm sure GM haven't put their name to this."", '']",['4.0 out of 5 stars']
4812,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Kit bought for 8 years old grandson (who only has use of one arm).Impressive bat -which both he and I could swing effectively.Decided ball (which did not look very round) was too heavy to use as an introduction to cricket, so used own softer ball. Tennis ball would be good.First outing was on a windy day. Three wickets fit firmly in base, but with a moderate to strong breeze blue base and wicket constantly fall over! This caused us to abandon our game after numerous standing up the wicket stoppages.Back at home noticed small hole in blue base. Using drill made this big enough for small funnel, then filled blue base with water and sealed using blue tac & tape. This has held so far & wicket did not blow over once on second game.Think this hole with a stopper should be manufactured into the base so customers can fill with water or sand.', '']",['5.0 out of 5 stars']
4813,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', ""Good quality plastic cricket set. We use it on the beach for quick cricket and it's great! The bag is a bit flimsy as they always are but the bat and stumps are good quality. One star knocked off as it doesn't have the little bit you put across the top of the three stumps in proper cricket."", '']",['5.0 out of 5 stars']
4814,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'This is a great, fun cricket set. The whole family (4-60+) have enjoyed playing with this all summer!! All visitors to our home have enjoyed a customary game of cricket lol, great little set! My football mad kids now love playing cricket, highly recommend.', '']",['5.0 out of 5 stars']
4815,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Great starter set to get the kids into cricket. Solid high impact plastics and appealing colour scheme to get the kids into the sport. Recommended.', '']",['5.0 out of 5 stars']
4816,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Brilliant starter ticket set for kids who got the bug watching this years word cup, easy to assemble, lightweight and good quality. Colour faded fairly quickly so best to keep it stored out of direct sunlight.', '']",['5.0 out of 5 stars']
4817,"['GM Unisex Child Striker Cricket Set - Orange, One Size']",['Gunn & Moore'],"['', 'Ideal for young kids to play with', '']",['5.0 out of 5 stars']
